"GeneID","GO_Terms","1S","10S","11S","13S","14S","15S","2S","20S","21S","23S","26S","3S","5S","6S","7S","1P1","10P1","11P1","13P1","14P1","15P1","2P1","20P1","21P1","23P1","26P1","3P1","5P1","6P1","7P1","1P2","10P2","11P2","13P2","14P2","15P2","2P2","20P2","21P2","23P2","26P2","3P2","5P2","6P2","7P2","pval.P1vsP2","padj.P1vsP2","pval.P1vsS","padj.P1vsS","pval.P2vsS","padj.P2vsS","GeneName"
"ENSAPEG00000021934","GO:0017124;GO:0008154;GO:0005737;GO:0005856;GO:0003779;GO:0051289;GO:0042995",7.051655504,6.693000545,6.886920698,6.973602242,6.895623034,6.787082887,6.942923334,6.972410737,7.002468374,6.986649548,6.954880733,6.795361362,7.03620022,6.997681305,6.988081258,6.916374167,6.637353541,6.924229112,6.941124164,6.691763154,6.640449043,6.95600258,6.684036026,6.82025773,6.906265906,7.112547156,7.070400009,7.001700057,7.039618186,6.725729796,6.898223237,6.652447266,6.964225507,6.860479311,6.880908429,7.052430375,6.829622233,6.922747941,6.886724505,7.097998084,6.80785466,7.103832235,6.58185352,7.070165395,6.566582428,0.861482339,0.982940511,0.301635352,0.686254589,0.380683166,1,"evla"
"ENSAPEG00000022035","GO:0005737;GO:0003779;GO:0007010;GO:0110165",-2.085404319,-2.08772404,-2.092695987,-2.084551825,-2.089076595,-2.100707389,-2.087978988,-2.041153867,-2.0952267,-2.096927057,-2.097955008,-2.08360982,-2.082808517,-2.089419823,-2.086944656,-2.025547816,-2.082527339,-2.085932678,-2.083428143,-2.092508141,-2.086526776,-2.080529444,-2.090193125,-2.094161207,-2.081932213,-2.086656717,-2.085540534,-2.084968889,-2.083679639,-2.083087075,-2.088551095,-2.088017652,-2.096918532,-2.03975641,-2.095149143,-2.077533284,-2.08931503,-2.040017463,-2.092899343,-2.097097578,-2.089691204,-2.029398659,-2.029300489,-2.088213931,-2.086379247,0.879590486,NA,0.888622714,NA,0.767471377,1,"DMTN"
"ENSAPEG00000022140","GO:0003779;GO:0005886;GO:0007010;GO:0001756;GO:0008078",8.476738765,8.54155901,8.703840648,8.482025791,8.660492596,8.292291913,8.613610212,8.459454569,8.442699538,8.356754362,8.545974652,8.767123552,8.667218339,8.522495578,8.500721527,8.553383374,8.864605427,8.53834581,8.579080922,8.587979372,8.554704129,8.719067855,8.586741955,8.460787596,8.572621844,8.63122734,8.331417045,8.636076485,8.510994825,8.585428728,8.828859854,8.596314152,8.441551853,8.369434361,8.482502255,8.308290185,8.560967036,8.449262147,8.639687553,8.408184529,8.663636378,8.505783689,8.664238255,8.604803052,8.668383785,0.507401027,0.905091997,0.384492521,0.750860596,0.840723787,1,"cap1"
"ENSAPEG00000022600","GO:0005856;GO:0003779",8.67086766,8.84745503,8.985380773,9.080371625,8.955320681,8.640056916,8.86333237,9.043324423,9.191839952,8.763505623,8.798634251,8.627340086,9.002894788,8.987982282,8.840859866,8.838685049,8.91979581,9.023886093,9.158827524,9.202256776,8.977820234,9.129769463,9.314179748,9.075608424,9.120415329,9.117643804,8.999605162,8.794285543,9.315024202,8.833862662,8.559158264,8.67119111,8.97724798,9.096404297,9.094211857,8.778017751,8.932125894,9.076311457,9.237983941,8.815240033,9.060091732,8.852236923,8.766761595,9.088654653,8.681497985,0.055155901,0.443334295,0.016256792,0.174079162,0.642571712,1,"TPM4"
"ENSAPEG00000022668","GO:0007165;GO:0005576;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"admp"
"ENSAPEG00000022692","GO:0016020;GO:0007165;GO:0005576;GO:0008083;GO:0005102",2.621670689,3.085157521,2.739851935,3.148706161,2.998224883,2.72301227,2.81918792,2.741333031,3.041009817,3.005618887,2.882947717,3.036896101,2.906374675,2.722599073,3.039309858,2.775310376,2.661375592,3.058853381,3.290902172,2.809158617,2.914918121,2.94476069,3.035917852,3.207265068,3.201362324,2.980318799,2.619785687,3.140335864,2.814017577,2.82344183,3.068639417,2.955096298,3.270851178,2.941244285,3.0426286,2.911414097,2.724267867,3.04075793,3.140304966,2.89968173,2.718277811,2.63251681,2.633873289,2.885015385,2.985465577,0.7757215,0.966891342,0.469581894,0.802661179,0.651308662,1,"ntf3"
"ENSAPEG00000022699","GO:0005737;GO:0003779;GO:0007010;GO:0110165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dmtn"
"ENSAPEG00000022751","GO:0005737;GO:0003779;GO:0007010;GO:0110165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dmtn"
"ENSAPEG00000022762","GO:0003779;GO:0016043;GO:0030036;GO:0031267",1.223962125,1.103041225,0.859733939,1.127330045,0.876454629,1.302708674,1.101078688,0.942507657,1.134205671,0.939042099,1.265571124,1.021674144,1.140553256,1.445928182,1.209954928,1.038710222,1.445320548,1.116789408,0.901951086,1.246490886,1.562719264,1.157674486,1.180287614,0.956404448,0.908541858,1.212576976,1.222725491,1.325298841,0.900835622,1.244926184,1.287894473,0.881298167,0.939095627,1.300023757,1.2189113,1.29442197,1.279901998,0.949642865,0.964312522,1.117116885,0.873632244,1.126811206,0.897085585,0.993490761,1.004794225,0.456344252,NA,0.802358401,NA,0.609387201,1,"diaph3"
"ENSAPEG00000022827","GO:0005737;GO:0005856;GO:0003779;GO:0034314;GO:0005885;GO:0015629;GO:0005515",5.805825216,5.957859803,5.8831709,6.422291201,6.331790357,6.214655907,5.980615648,6.227571311,6.323019601,6.306569259,6.344543338,6.111136316,5.849136256,6.006746759,5.918350671,6.032764229,6.047062261,6.064422352,6.117246646,6.295447349,6.013449425,5.982963423,6.165510404,6.305504851,6.06682044,6.142718063,6.275689175,6.112174571,5.991404089,6.437476269,6.145926515,6.203024076,6.31541252,6.178564982,6.298544738,6.427364017,5.889446394,6.400608548,6.476049291,6.042551687,6.08059288,5.770903398,5.981081115,5.957316477,6.193604424,0.647185718,0.941113406,0.936780235,0.985263549,0.579375859,1,"arpc1a"
"ENSAPEG00000022863","GO:0005737;GO:0005856;GO:0003779;GO:0034314;GO:0005885;GO:0015629;GO:0005515",-1.837498866,-1.840759845,-1.847749226,-1.836300461,-1.765033134,-1.859011359,-1.841118241,-1.85292129,-1.851306808,-1.853697107,-1.777514081,-1.834976225,-1.833849782,-1.843143714,-1.839664215,-1.830982877,-1.833454513,-1.838241614,-1.83472083,-1.847485158,-1.68382061,-1.830645946,-1.688974628,-1.849808977,-1.832617907,-1.839259441,-1.76006227,-1.836886755,-1.835074374,-1.834241369,-1.841922488,-1.841172594,-1.853685124,-1.850956796,-1.851197782,-1.826434055,-1.687740235,-1.851323775,-1.848035095,-1.85393682,-1.843525211,-1.758768167,-1.836258247,-1.841448515,-1.838869384,0.774614639,NA,0.676918527,NA,0.898731047,1,"arpc1a"
"ENSAPEG00000022928","GO:0005737;GO:0005856;GO:0003779;GO:0034314;GO:0005885;GO:0015629;GO:0005515;GO:0002574;GO:0030217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arpc1b"
"ENSAPEG00000022967","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0048731",-0.725612678,-0.729156832,-0.524202795,-0.48328253,-0.731244963,-0.653756014,-0.729549313,-0.742685906,-0.740874337,-0.45634,-0.644512283,-0.722908736,-0.72167106,-0.731777056,-0.607489315,-0.71687034,-0.72100917,-0.726415381,-0.722637028,-0.626131288,-0.60610297,-0.58654981,-0.511565102,-0.739195561,-0.591057078,-0.49378466,-0.602841508,-0.60095832,-0.723013258,-0.722128007,-0.612840578,-0.729608883,-0.641018396,-0.535725935,-0.740752064,-0.7092532,-0.61539603,-0.635348481,-0.627450685,-0.743825873,-0.408591426,-0.724426436,-0.724278434,-0.729911472,-0.605614142,0.773789482,NA,0.861246929,NA,0.638943004,1,"MYO1H"
"ENSAPEG00000023071","GO:0007165;GO:0005576;GO:0008083;GO:0035138;GO:0035141;GO:0048705",4.025637842,3.970364397,4.026712078,4.277407601,4.348548671,4.001882952,3.862782704,4.332867738,4.525880477,4.523808671,4.170656827,3.7859593,3.864629986,4.339110503,4.510085304,3.969393816,4.492621253,4.634614008,4.76923299,4.528101635,4.676856006,4.291821933,4.596470542,4.582588164,4.10877212,4.263517931,4.251615174,4.085475586,4.875139417,4.179969496,4.397733118,3.913613779,4.37252124,4.62953078,4.528189291,4.214633547,4.193647525,4.245236284,4.669365694,4.097215809,4.060319478,3.992859908,3.827547086,4.299640278,4.143518309,0.077405231,0.505787297,0.01469019,0.165583004,0.503043726,1,"GDF5"
"ENSAPEG00000023114","GO:0007165;GO:0005576;GO:0008083",6.417560605,6.835150325,5.543851761,5.879025792,6.777490448,6.749779197,6.291586028,6.341983042,5.824817026,5.63646908,5.802517544,6.272580389,5.791543509,6.582445807,5.857391655,6.18357953,6.507138714,6.105446567,5.704904069,6.426113356,7.017650402,5.67208443,6.115148907,6.030508389,6.002297785,6.209571296,6.234232588,6.042975451,5.226335928,6.645595635,6.981903887,6.651118803,5.74108299,5.775361016,6.368088308,6.310008172,5.669000865,6.726152775,6.296342506,5.830866379,6.119171357,6.558481483,6.848635314,5.703727656,7.10283116,0.318841019,0.816738754,0.830433145,0.957832876,0.421382929,1,"manf"
"ENSAPEG00000023244","GO:0005856;GO:0003779;GO:0055003;GO:0060047;GO:0060048",8.540752318,8.623231586,8.99970322,8.684732886,8.64435508,8.638752338,8.534696038,8.84490877,8.832488971,8.819087179,8.647557684,8.456091266,8.852809151,8.832319365,8.73146311,8.793424299,8.697280557,9.125632911,8.842696441,8.88914942,8.667667198,8.405792437,9.158529619,8.891829931,8.710135125,8.79957563,8.829327836,8.700635951,9.109819672,8.660987286,8.316499495,8.503643642,8.821061834,8.899545681,8.932028346,8.420048859,8.805897502,8.952324523,8.613608903,8.93035282,8.728533747,8.347832955,8.830027629,8.899167198,8.831707839,0.161179759,0.665564821,0.079838261,0.390949761,0.737647642,1,"tpm4a"
"ENSAPEG00000023303","GO:0007165;GO:0005576;GO:0008083",3.99655533,3.802373154,4.036957286,3.72238277,3.816169175,3.454377166,4.014159216,3.870317855,3.579469454,3.784327238,3.794316101,3.686666717,3.869663155,3.559797834,3.913610668,3.863919264,3.927385891,3.892909315,3.954394198,3.594379986,3.678022964,4.074229959,4.297854201,3.508056166,3.890398724,4.088508287,3.175583815,3.336264242,4.084171512,3.810290503,3.632699755,3.696809134,3.987900962,3.833877673,3.752125854,3.471825876,4.229700567,3.484307806,3.633225169,3.780007721,3.707855262,3.544464251,3.77717759,3.742406027,3.626060894,0.39718924,0.859353228,0.772755811,0.937528147,0.55969497,1,"inhbb"
"ENSAPEG00000023521","GO:0030866;GO:0003779;GO:0005856;GO:0005198;GO:0008092",7.214333179,6.871002433,6.421734243,6.377982551,6.082142885,6.79152443,6.767780318,6.738759579,6.709611856,6.677449145,6.874772572,7.100904325,6.925862891,6.969938444,6.947609064,6.891526367,6.528054776,6.499384185,6.372868855,6.153449605,6.697045539,6.556017449,6.411450814,6.583339371,6.625181179,6.462516657,6.836914074,6.579853541,6.746433596,6.724420073,6.711317014,6.818617182,6.670690298,6.689047073,6.254300245,6.525985546,6.94492958,6.833112701,6.483850762,6.537176095,6.605335585,6.823179486,6.927230771,6.985104574,6.952202676,0.091171831,0.538328046,0.021818608,0.203754336,0.554259829,1,"EPB41L3"
"ENSAPEG00000023540","GO:0003779;GO:0005524;GO:0004672;GO:0006468;GO:0035091",1.655922095,2.018953699,1.298880933,1.922425616,1.325250932,1.807542733,1.437297928,1.680910437,1.766287018,1.67348358,1.260301061,1.474980005,1.685175489,1.322761439,1.22788139,1.60681696,1.484218306,1.34790884,2.090256117,1.397783508,1.343649448,1.710706469,1.209422987,1.710806887,1.376258831,1.342716344,1.559429724,1.354793776,1.363951547,1.368139152,1.432325995,1.626343331,1.673598212,1.282160389,1.374648444,1.52617573,1.323521809,1.544468267,1.570965538,1.523475703,1.212293185,1.664777549,1.665884997,1.435257005,1.73329542,0.985843622,0.999286166,0.338882431,0.717721463,0.308222804,1,"pxk"
"ENSAPEG00000023544","GO:0005737;GO:0005856;GO:0030041;GO:0003779;GO:0034314;GO:0005885;GO:0015629;GO:0042995",-0.959411521,-0.845054215,-0.970905613,-0.835703431,-0.96611274,-0.885849502,-0.964673342,-0.975821174,-0.868625196,-0.873985283,-0.977935494,-0.833625212,-0.953684751,-0.9665644,-0.962809759,-0.827358162,-0.953064426,-0.839497202,-0.713373393,-0.970655488,-0.728174228,-0.94865674,-0.967584468,-0.865264413,-0.95175148,-0.728798349,-0.959712035,-0.836623544,-0.955606591,-0.954299296,-0.965422625,-0.964723911,-0.778404101,-0.867839877,-0.868380581,-0.942046715,-0.85002141,-0.974300577,-0.971176518,-0.606892835,-0.966922002,-0.957681106,-0.957464528,-0.846580844,-0.961562373,0.655963701,NA,0.289876339,NA,0.532700287,1,"arpc4"
"ENSAPEG00000023601","GO:0016787;GO:0003779;GO:0008138;GO:0016791;GO:0006470;GO:0016311;GO:0004721;GO:0030837;GO:0004722;GO:0017018",4.820971762,5.66400667,5.916911735,5.69490919,5.752215198,5.226966028,5.740822914,5.478718216,5.817306527,5.506092157,5.723712765,6.000353093,5.996775825,5.24190472,5.808131158,5.289075968,5.266311549,5.419982658,5.652207221,5.712034759,5.53150336,5.541971142,5.600073477,5.453383674,5.546024942,5.644670405,5.603893495,5.221946468,5.490804497,5.028704755,6.061641434,5.37729849,5.564329856,5.614717554,5.43824326,5.47501562,5.539296297,5.804765997,5.477056303,5.776713402,5.762465643,5.59290001,5.178043333,5.842757507,5.310668648,0.298142078,0.804262529,0.136349849,0.498942886,0.654232217,1,"SSH1"
"ENSAPEG00000023610","GO:0005576;GO:0008083;GO:0042802;GO:0001947;GO:0003143;GO:0003303;GO:0007368;GO:0009953;GO:0021703;GO:0030509;GO:0036342;GO:0042664;GO:0048264;GO:0065003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bmp7a"
"ENSAPEG00000023626","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0051015;GO:0048731",3.652000777,3.708069796,3.688422257,4.022730786,4.240760698,3.762467757,3.977888062,3.644605912,3.583810056,3.672643452,3.380366217,3.691338927,3.521093548,3.899516503,3.872648618,3.628623851,3.77265025,4.071965655,3.859624011,3.328754177,4.09639409,3.566457851,3.837509588,3.608401873,3.995851503,4.011854615,3.590894084,3.267397317,3.952773082,4.227679168,3.739003995,3.479254009,3.672850065,3.72003612,4.131826186,3.999560493,3.566608778,3.831510593,3.891375577,3.784256325,4.087191208,4.06437299,3.612569275,3.746906802,3.886486968,0.93967075,0.991837041,0.732734255,0.922043459,0.665280764,1,"MYO5C"
"ENSAPEG00000023688","GO:0016787;GO:0003779;GO:0008138;GO:0016791;GO:0006470;GO:0016311;GO:0004721;GO:0030837;GO:0004722;GO:0017018",4.695253602,4.875634991,4.780512558,4.68397441,4.558301118,4.416622438,4.781714021,5.173623126,4.95472703,5.122445174,5.121948051,5.257138932,4.44948107,4.647924769,4.206877468,4.590777145,4.942216195,4.747428418,5.088072761,4.786124177,4.992962658,4.759272401,4.829092053,5.178217228,4.928287383,5.310185765,4.691418225,4.70752234,4.844983094,4.862224948,4.981983642,4.440117579,4.727707751,4.396749722,4.827492362,4.803350907,4.44397851,5.125554496,4.985669683,4.916286578,4.995308593,4.608399982,4.611080839,4.649754387,4.560460994,0.118417401,0.596609839,0.403530616,0.762903074,0.44700303,1,"SSH2"
"ENSAPEG00000023700","GO:0003779;GO:0051015",9.627207959,10.15651578,10.79459265,10.78274786,10.65524592,9.885817005,10.27919571,10.75418237,10.62495546,10.40385686,10.39863136,10.49161877,10.39573206,10.21670199,10.40871824,10.32300439,10.4024258,10.92921021,10.65498415,10.94248222,10.45539184,10.61397035,11.00822361,10.74886997,10.73637434,10.82948248,10.56068917,10.37103192,10.59923355,10.47001363,10.29202461,10.07972732,10.5891404,10.43010256,10.90021106,10.54217875,10.47905865,10.5241912,10.75182868,10.61182837,10.74550946,10.43692339,10.53054704,10.47496437,10.53407695,0.156354437,0.658887387,0.011787238,0.145719485,0.275811472,1,"scinla"
"ENSAPEG00000024139","GO:0016020;GO:0007165;GO:0005576;GO:0008083;GO:0050896;GO:0007399;GO:0005102;GO:0001755;GO:0003222;GO:0007422;GO:0060347;GO:0098773;GO:0110165;GO:0048856",4.416960356,4.124820455,4.147370009,4.440721453,4.207686326,3.833558252,3.987381769,4.238577773,4.210488156,4.385710254,3.938924986,4.045756308,4.065124743,4.235293651,4.058249822,3.89302216,4.020718832,4.291845235,4.435621159,4.317145393,4.196977475,3.836761142,4.020297886,4.208366063,4.31764784,4.382140797,3.999195329,3.962986404,3.886093463,4.154743614,4.29471376,4.075130809,4.101299088,4.247971756,4.116055191,4.244940799,4.273856536,3.933700666,4.210282526,4.18902722,4.032922757,4.204824854,3.973541888,3.935000766,4.072345987,0.853854392,0.980500506,0.744623448,0.925879127,0.594081617,1,"nrg2a"
"ENSAPEG00000024238","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0110165;GO:0048731",4.666779764,4.567878262,4.426788992,4.031450931,4.787482942,4.34080652,4.272286589,4.26199232,4.261062046,4.113898807,4.309141004,4.750961982,4.22636132,4.31223161,4.453094494,4.733734559,4.372208291,4.856714949,4.002102463,4.492654488,4.60213602,4.124632859,4.089718123,4.290054544,4.591773815,4.347174475,4.784606229,4.470213479,4.650259571,4.828290797,4.606770327,4.52688505,4.308579859,4.704922863,4.357922619,4.930519602,4.237475125,4.443253027,4.53897688,3.960524548,4.304988067,4.317876098,4.51993136,4.646731145,4.73039867,0.57903261,0.927963744,0.131683749,0.492604789,0.32902313,1,"myo5b"
"ENSAPEG00000024252","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0051015;GO:0016459;GO:0005515;GO:0048731",5.392748681,5.247404589,5.625018789,5.739466737,5.535171992,5.285695414,5.608529491,5.320881051,5.526034121,5.602878602,5.711642409,5.58761591,5.85258807,5.701384266,5.679237035,5.72253665,5.554093324,5.74862614,5.502221023,5.549711563,5.692969645,5.730313761,5.814826868,5.652234714,5.641307089,5.742236564,6.239773933,5.899661196,5.690361077,5.979788208,5.571169962,5.569327603,5.657488212,5.681930604,5.662226881,5.849693716,5.688270853,5.427300972,5.586430648,5.417369181,5.708707898,5.718320982,5.1164721,5.375826957,5.679400359,0.032365436,0.352117056,0.012403531,0.150652728,0.731235999,1,"myh7ba"
"ENSAPEG00000024350","GO:0007165;GO:0005576;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spaw"
"ENSAPEG00000024425","GO:0003779;GO:0051015;GO:0030036;GO:0007507;GO:0007626;GO:0045214;GO:0046716;GO:0060271;GO:0005515;GO:0043232",1.626950646,2.061499146,1.835836928,2.106983197,1.963223618,1.501042461,2.057843989,1.866670667,2.20986358,1.930201647,1.523797321,1.850548889,2.046274847,1.693888595,1.814437679,1.663942426,2.217282404,2.16501329,2.038086812,1.664175085,1.721567213,1.778107129,2.026120916,1.735690836,1.65474933,1.909065885,2.010124226,1.835867929,2.119481128,2.285142037,1.702219793,1.605733706,1.930322232,2.026834927,1.806123625,1.915345665,1.788624551,1.546286922,1.565631982,1.703651139,1.872287106,1.933683929,1.740616588,1.705449036,1.820579738,0.026874266,0.323427339,0.473579633,0.805693948,0.114284358,1,"FLNC"
"ENSAPEG00000024443","GO:0046872;GO:0005737;GO:0003779;GO:0007010;GO:0110165;GO:0048513;GO:0016020",2.207490196,2.24847106,1.949432044,1.957907742,1.994323083,1.777306026,2.091218607,2.048195188,2.316458509,2.106363346,1.807910664,1.968372251,1.769709671,2.222113634,2.400398291,1.786602421,1.772049764,2.033292541,2.064241778,2.174273489,1.935896445,1.898805131,1.803957665,1.850348247,1.885230915,1.934445287,2.205503436,1.855581323,1.967597515,1.974168195,1.913257164,2.243904064,1.819482063,1.996768507,2.133594003,2.035120582,1.991365066,2.132218066,1.684047665,2.166486663,1.986698069,2.296810479,1.958241709,2.005023531,1.937543628,0.372517689,0.844139029,0.140645795,0.50281773,0.536814554,1,"ablim1a"
"ENSAPEG00000024585","GO:0016020;GO:0007165;GO:0008083;GO:0001525;GO:0001568;GO:0001945;GO:0001946;GO:0008015;GO:0048514",1.498915985,1.274900731,1.593139274,1.405330629,1.552877068,1.349368028,1.273136707,1.54830426,1.635434462,1.612987646,1.529170872,1.185637766,1.189806011,1.364555409,1.385354691,1.200304763,1.717769886,1.39382128,1.706751894,1.138095111,1.388853833,1.647091752,1.702397858,1.4131856,1.532566441,1.486705347,1.289938949,1.40186011,1.412571109,1.521412199,1.37186827,1.272869045,1.301196352,1.405187314,1.31614813,1.462771021,1.460702735,1.315390313,1.590653185,1.610742692,1.546068876,1.602164799,1.296907128,1.471484481,1.670582206,0.733606114,NA,0.789233155,0.942105555,0.938911428,1,"vegfd"
"ENSAPEG00000024635","GO:0005737;GO:0003779;GO:0005543;GO:0030276;GO:0006897",6.434037824,6.644759124,6.523448836,6.052183942,6.661170269,6.620442283,6.587079189,6.214251384,6.40750739,6.235527519,6.470121318,7.090254052,6.210834607,6.366653136,6.405226245,6.607685773,6.533786746,6.521773801,6.563232956,6.861171269,6.839980366,6.201185022,6.257653716,6.310677797,6.303688127,6.613838417,6.104432873,6.473585722,6.305062352,6.409915445,6.758193235,6.699108072,6.321287788,6.282537036,6.513598411,6.544078115,6.569098236,6.468479376,6.452281619,6.001743882,6.546142106,6.590217248,6.536730168,6.517715742,6.776005941,0.789495593,0.970258987,0.847992604,0.962817186,0.638488647,1,"hip1rb"
"ENSAPEG00000024724","GO:0016020;GO:0003779;GO:0031410",1.495942151,1.565455798,1.23529057,1.600697534,1.459847758,1.421419561,1.268473905,1.110878066,1.559997309,1.205293379,1.451704128,1.51347061,1.184634607,1.360592529,1.381544286,1.433051367,1.418526289,1.390069302,1.299950857,1.742664414,1.667111093,1.740798268,1.252950363,1.409642743,1.529768941,1.383972651,1.67926599,1.500203349,1.408941089,1.413876343,1.46502666,1.372477477,1.382449226,1.401582355,1.311780322,1.871020043,1.457496817,1.703486996,1.422106302,1.204083255,1.453786534,1.29177368,1.504573585,1.266832125,1.668929811,0.519592236,NA,0.120581146,0.473277579,0.345727582,1,"WHAMM"
